Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
7770	-419.545	-411.291	-8.25405	754010.1	11.23233	0.998537	0.999626	1.00037	1.00146	3.03064
7780	-450.514	-424.002	-26.5122	837952.7	9.434492	0.998612	0.999645	1.00035	1.00139	4.971426
7790	-432.76	-420.499	-12.2613	510704	9.969939	0.998222	0.999545	1.00045	1.00178	3.447014
7800	-454.043	-433.471	-20.5716	596867.9	6.45415	0.998355	0.999579	1.00042	1.00165	4.49787
7810	-432.859	-415.625	-17.2338	523027.1	6.023152	0.998243	0.999551	1.00045	1.00176	3.901209
7820	-431.611	-422.466	-9.14438	656166.2	13.13147	0.998431	0.999599	1.0004	1.00157	3.023787
7830	-445.118	-425.386	-19.7321	275445.1	6.042364	0.997579	0.99938	1.00062	1.00242	4.319027
7840	-421.129	-408.259	-12.8704	700497.3	8.458309	0.998482	0.999612	1.00039	1.00152	3.529309
7850	-428.89	-418.354	-10.5366	557415.2	9.083049	0.998298	0.999565	1.00043	1.0017	3.274765
7860	-430.2	-415.373	-14.8267	486405.4	7.631763	0.998178	0.999534	1.00046	1.00182	3.74489
7870	-443.638	-423.064	-20.574	873293.3	5.964085	0.99864	0.999652	1.00035	1.00136	4.447349
7880	-452.017	-433.153	-18.8642	389257.4	7.22548	0.997963	0.999479	1.00052	1.00204	4.275649
7890	-426.263	-415.152	-11.1111	723222.1	9.547956	0.998506	0.999618	1.00038	1.0015	3.338262
7900	-426.062	-412.893	-13.1683	517968.1	9.221538	0.998234	0.999548	1.00045	1.00177	3.562114
7910	-429.206	-421.009	-8.19644	257084.4	10.98432	0.997494	0.999359	1.00064	1.00251	3.031261
7920	-435.806	-419.867	-15.9386	388870.5	6.825978	0.997962	0.999479	1.00052	1.00204	3.834032
7930	-437.953	-415.331	-22.6217	932215.7	5.309956	0.998684	0.999663	1.00034	1.00132	4.683513
7940	-432.212	-415.588	-16.624	467554.1	10.1953	0.998142	0.999525	1.00047	1.00186	3.866663
7950	-433.744	-418.838	-14.9053	130901.2	9.855656	0.996489	0.9991	1.0009	1.00352	3.718973
7960	-428.656	-415.756	-12.9001	329115.5	10.36684	0.997785	0.999433	1.00057	1.00222	3.493277
7970	-425.684	-412.078	-13.606	910926.9	8.95598	0.998669	0.99966	1.00034	1.00133	3.614873
7980	-432.293	-416.785	-15.5086	78065.96	7.943859	0.995454	0.998834	1.00116	1.00455	3.842252
7990	-453.35	-430.077	-23.2727	131875.6	5.262023	0.996502	0.999104	1.00089	1.0035	4.794849
8000	-433.253	-415.243	-18.0095	121393	6.216267	0.996354	0.999066	1.00093	1.00365	4.066136
8010	-430.801	-414.911	-15.8905	447517.6	7.24215	0.998101	0.999514	1.00048	1.0019	3.865246
8020	-426.681	-419.251	-7.43051	505820	11.50977	0.998213	0.999543	1.00046	1.00179	2.951174
8030	-432.254	-422.277	-9.97758	902915.9	9.192376	0.998663	0.999658	1.00034	1.00134	3.215573
8040	-430.867	-414.643	-16.2246	464018.8	6.222564	0.998135	0.999523	1.00048	1.00187	3.78033
8050	-420.616	-413.244	-7.37201	666167.2	13.28659	0.998443	0.999602	1.0004	1.00156	2.881922
8060	-427.465	-422.472	-4.99333	568554.2	11.21646	0.998315	0.999569	1.00043	1.00169	2.740343
8070	-439.527	-427.025	-12.5028	606542.4	7.650608	0.998368	0.999583	1.00042	1.00163	3.442066
8080	-429.433	-417.515	-11.9177	484880.2	7.568979	0.998175	0.999533	1.00047	1.00183	3.35727
8090	-432	-418.533	-13.4666	442320.2	11.66613	0.998089	0.999511	1.00049	1.00191	3.46451
8100	-431.97	-419.305	-12.6644	413969.6	8.453636	0.998025	0.999495	1.0005	1.00198	3.504838
8110	-427.44	-416.16	-11.2795	60153.07	10.36871	0.994822	0.998672	1.00132	1.00519	3.336886
8120	-443.445	-425.205	-18.2393	878220.2	7.640315	0.998644	0.999653	1.00035	1.00136	4.191982
8130	-436.04	-421.175	-14.8651	823531.2	6.724364	0.9986	0.999642	1.00036	1.0014	3.661737
8140	-434.764	-424.578	-10.186	530906.8	8.190819	0.998256	0.999554	1.00045	1.00175	3.193897
8150	-434.598	-421.048	-13.5497	685831.2	6.915075	0.998466	0.999608	1.00039	1.00154	3.498481
8160	-438.413	-420.305	-18.1079	469238.7	5.865026	0.998145	0.999525	1.00047	1.00186	4.011135
8170	-426.457	-417.006	-9.45126	469882.6	9.888849	0.998146	0.999526	1.00047	1.00185	3.165509
8180	-432.614	-424.406	-8.20738	690781.2	10.69013	0.998471	0.999609	1.00039	1.00153	3.037404
8190	-424.6	-417.126	-7.47342	827190.7	9.367738	0.998603	0.999643	1.00036	1.0014	2.950886
8200	-429.753	-413.839	-15.9142	998983.1	6.439943	0.998729	0.999675	1.00032	1.00127	3.773742
8210	-432.039	-419.636	-12.4023	409386.4	10.0427	0.998014	0.999492	1.00051	1.00199	3.458527
8220	-431.275	-414.955	-16.3197	360061.6	9.369292	0.997882	0.999458	1.00054	1.00212	3.895124
8230	-432.168	-417.97	-14.1977	445372	9.138478	0.998096	0.999513	1.00049	1.00191	3.67628
8240	-432.13	-415.302	-16.8281	869519.9	6.325398	0.998637	0.999652	1.00035	1.00136	3.896555
8250	-431.172	-417.024	-14.1479	646966.3	10.27706	0.99842	0.999596	1.0004	1.00158	3.619024
8260	-438.463	-423.753	-14.7097	236426.6	6.992556	0.997387	0.999331	1.00067	1.00262	3.675965
8270	-435.848	-417.257	-18.5908	622363.8	8.600769	0.998389	0.999588	1.00041	1.00161	4.196724
8280	-447.132	-427.804	-19.3284	13691.5	8.91918	0.989158	0.997205	1.00275	1.01088	4.256961
8290	-438.65	-426.829	-11.8216	270652.6	9.424469	0.997558	0.999375	1.00062	1.00244	3.414432
8300	-436.499	-419.882	-16.6171	808466.8	7.683711	0.998587	0.999639	1.00036	1.00141	3.980376
8310	-445.615	-432.337	-13.2783	648546.9	7.734476	0.998422	0.999596	1.0004	1.00158	3.549358
8320	-436.287	-418.172	-18.1147	570197.5	6.379092	0.998317	0.99957	1.00043	1.00168	4.10748
8330	-438.823	-420.645	-18.1781	246894.6	9.537573	0.997443	0.999345	1.00065	1.00256	4.079313
8340	-458.415	-432.421	-25.9944	726217.1	5.467055	0.998509	0.999619	1.00038	1.00149	5.336097
8350	-454.656	-432.082	-22.5742	249171.6	8.05954	0.997455	0.999348	1.00065	1.00255	4.720103
8360	-442.292	-426.571	-15.7209	970548.2	10.08776	0.99871	0.99967	1.00033	1.00129	3.785807
8370	-448.811	-435.965	-12.8458	217594.5	6.943194	0.997276	0.999303	1.00069	1.00273	3.401396
8380	-439.742	-424.745	-14.9968	921169	7.588132	0.998676	0.999661	1.00034	1.00132	3.765058
8390	-435.024	-416.11	-18.9141	981065.3	6.468883	0.998717	0.999672	1.00033	1.00128	4.24257
8400	-436.535	-419.385	-17.1505	981065.3	8.396354	0.998717	0.999672	1.00033	1.00128	4.037692
8410	-436.685	-424.345	-12.3393	528033.5	11.09758	0.998251	0.999553	1.00045	1.00175	3.402098
8420	-448.708	-427.944	-20.7639	704203.4	5.483093	0.998486	0.999613	1.00039	1.00152	4.383597
8430	-439.073	-419.879	-19.1937	283203.1	7.341169	0.997612	0.999389	1.00061	1.00239	4.321408
8440	-439.891	-422.106	-17.7851	901199	6.407379	0.998661	0.999658	1.00034	1.00134	4.059811
8450	-440.419	-422.121	-18.2981	487033.3	6.436108	0.998179	0.999534	1.00046	1.00182	4.143448
8460	-433.968	-420.737	-13.2308	656719.6	6.666634	0.998432	0.999599	1.0004	1.00157	3.407345
8470	-439.538	-423.103	-16.435	436444.8	8.255605	0.998077	0.999508	1.00049	1.00192	3.955688
8480	-430.811	-417.249	-13.5622	512864	7.690762	0.998226	0.999546	1.00045	1.00178	3.583258
8490	-436.392	-418.936	-17.4558	123953.8	10.96173	0.996392	0.999076	1.00092	1.00361	3.876421
8500	-432.137	-417.935	-14.2014	564259.3	7.752807	0.998308	0.999567	1.00043	1.00169	3.669637
8510	-429.202	-416.888	-12.3138	576727	7.489347	0.998327	0.999572	1.00043	1.00167	3.40138
8520	-433.313	-420.614	-12.699	97674.67	11.15877	0.995936	0.998958	1.00104	1.00407	3.430843
8530	-432.719	-421.012	-11.7073	477689.8	9.680498	0.998161	0.99953	1.00047	1.00184	3.398404
8540	-433.327	-418.221	-15.1054	529309.7	11.07012	0.998253	0.999553	1.00045	1.00175	3.653517
8550	-426.997	-416.086	-10.9114	261041.5	8.19992	0.997513	0.999363	1.00063	1.00249	3.283062
8560	-436.225	-417.641	-18.5845	715293.6	6.203481	0.998497	0.999616	1.00038	1.0015	4.156663
8570	-436.616	-418.782	-17.834	890326.1	8.75767	0.998653	0.999656	1.00034	1.00135	4.09966
8580	-437.433	-426.047	-11.3861	980038.1	9.144931	0.998716	0.999672	1.00033	1.00128	3.368646
8590	-430.591	-420.267	-10.3243	542014.2	8.243563	0.998274	0.999558	1.00044	1.00173	3.214651
8600	-440.679	-424.752	-15.9271	709170	8.658031	0.998491	0.999614	1.00039	1.00151	3.885285
8610	-435.217	-425.413	-9.804	405963.7	11.7303	0.998006	0.99949	1.00051	1.002	3.147662
8620	-433.164	-417.86	-15.304	37614.44	11.59698	0.993454	0.998318	1.00167	1.00656	3.627882
8630	-436.148	-417.685	-18.4631	732771.9	11.80213	0.998515	0.99962	1.00038	1.00149	3.878042
8640	-433.928	-420.428	-13.5003	973055.9	9.703208	0.998712	0.999671	1.00033	1.00129	3.582732
8650	-436.639	-423.793	-12.846	550840.8	11.46556	0.998288	0.999562	1.00044	1.00171	3.424575
8660	-430.453	-413.371	-17.0824	219846.6	10.71078	0.99729	0.999306	1.00069	1.00271	3.865713
8670	-431.49	-414.295	-17.195	657164	6.449278	0.998432	0.999599	1.0004	1.00157	3.973987
8680	-430.406	-420.426	-9.98026	523768.2	8.792749	0.998244	0.999551	1.00045	1.00176	3.204301
8690	-431.434	-420.364	-11.0708	830756.9	8.626434	0.998606	0.999643	1.00036	1.00139	3.323298
8700	-440.506	-420.915	-19.5908	101957.4	9.001394	0.996022	0.99898	1.00101	1.00398	4.279047
8710	-437.023	-416.769	-20.2542	621476.5	13.32778	0.998388	0.999588	1.00041	1.00161	3.846628
8720	-431.406	-414.901	-16.5054	420186.6	12.71111	0.99804	0.999498	1.0005	1.00196	3.625033
8730	-438.342	-420.676	-17.6667	845201	7.047436	0.998618	0.999647	1.00035	1.00138	4.101976
8740	-436.316	-420.762	-15.554	151086.6	8.950729	0.996732	0.999163	1.00083	1.00327	3.832577
8750	-433.154	-418.572	-14.5819	163132.2	8.577611	0.996855	0.999194	1.0008	1.00315	3.730851
8760	-440.097	-424.133	-15.9636	649024.8	8.714445	0.998423	0.999597	1.0004	1.00158	3.887619
8770	-422.732	-414.611	-8.1207	567725.8	11.66764	0.998314	0.999569	1.00043	1.00169	3.006221
8780	-443.826	-426.03	-17.7963	933464.2	10.77753	0.998685	0.999664	1.00034	1.00132	3.925792
8790	-438.408	-421.314	-17.0942	33494.42	8.521655	0.993063	0.998218	1.00177	1.00695	4.026135
8800	-434.582	-420.35	-14.232	607100.2	6.955156	0.998369	0.999583	1.00042	1.00163	3.602688
8810	-444.171	-425.977	-18.1946	569632.6	6.60524	0.998316	0.999569	1.00043	1.00168	4.146157
8820	-432.919	-417.749	-15.17	493123.1	8.786316	0.99819	0.999537	1.00046	1.00181	3.794705
8830	-440.771	-425.946	-14.8253	678176.5	9.165997	0.998457	0.999605	1.00039	1.00154	3.743937
8840	-437.91	-422.996	-14.9145	949307.2	9.345107	0.998696	0.999666	1.00033	1.0013	3.746226
8850	-435.951	-423.021	-12.931	285954.2	9.305153	0.997624	0.999392	1.00061	1.00238	3.534816
8860	-431.023	-419.816	-11.2066	755799.8	8.158311	0.998538	0.999626	1.00037	1.00146	3.316435
8870	-437.574	-419.913	-17.661	248455.4	10.16384	0.997451	0.999348	1.00065	1.00255	3.971252
8880	-435.118	-416.948	-18.1696	464181.9	8.432597	0.998135	0.999523	1.00048	1.00187	4.157176
8890	-445.378	-426.303	-19.0747	51512.77	6.578371	0.994405	0.998564	1.00142	1.00561	4.277246
8900	-444.155	-429.718	-14.4373	41650.24	8.297043	0.993779	0.998402	1.00158	1.00624	3.714077
8910	-432.738	-418.639	-14.0993	250229.8	8.323861	0.99746	0.99935	1.00065	1.00254	3.673656
8920	-437.847	-422.13	-15.7174	187956.6	9.767018	0.99707	0.99925	1.00075	1.00293	3.807164
8930	-430.94	-419.588	-11.352	677847.1	8.402449	0.998457	0.999605	1.00039	1.00154	3.34737
8940	-435.508	-420.129	-15.3786	907547.4	7.042589	0.998666	0.999659	1.00034	1.00133	3.776812
8950	-425.265	-413.939	-11.3263	445992.4	14.16976	0.998097	0.999513	1.00049	1.0019	3.118772
8960	-435.949	-427.367	-8.58198	852432.6	9.126698	0.998624	0.999648	1.00035	1.00138	3.061312
8970	-425.628	-415.019	-10.6081	212605.8	10.09213	0.997245	0.999295	1.0007	1.00276	3.278881
8980	-429.082	-420.983	-8.09887	368337	8.495247	0.997906	0.999464	1.00053	1.0021	2.968346
8990	-435.088	-421.303	-13.7851	800802.7	11.02984	0.99858	0.999637	1.00036	1.00142	3.536985
9000	-433.677	-418.185	-15.4918	508577.3	12.55441	0.998218	0.999544	1.00045	1.00178	3.559436
9010	-437.685	-422.964	-14.7211	886071.4	6.320262	0.99865	0.999655	1.00034	1.00135	3.562262
9020	-438.874	-426.902	-11.9718	44938.72	9.1004	0.99401	0.998462	1.00153	1.006	3.432759
9030	-446.661	-425.391	-21.2693	941614.2	8.208492	0.99869	0.999665	1.00033	1.00131	4.545477
9040	-444.38	-426.88	-17.5	715494.8	9.881112	0.998498	0.999616	1.00038	1.0015	3.980084
9050	-436.025	-424.154	-11.8703	946318.6	7.67476	0.998694	0.999666	1.00033	1.00131	3.361741
9060	-450.47	-429.604	-20.8656	566903.2	7.091127	0.998312	0.999568	1.00043	1.00169	4.555339
9070	-437.445	-422.155	-15.2904	374255.6	10.69517	0.997923	0.999469	1.00053	1.00208	3.699598
9080	-422.518	-412.919	-9.59842	720236.7	10.89326	0.998503	0.999617	1.00038	1.0015	3.161755
9090	-434.474	-419.788	-14.6856	116681.8	10.07149	0.996281	0.999047	1.00095	1.00372	3.684162
9100	-445.819	-437.325	-8.49412	880964	10.80054	0.998646	0.999654	1.00035	1.00135	3.062252
9110	-437.489	-423.001	-14.4873	829701.3	9.293966	0.998605	0.999643	1.00036	1.0014	3.702497
9120	-444.142	-423.642	-20.4998	454747.6	9.774697	0.998116	0.999518	1.00048	1.00189	4.295933
9130	-439.978	-427.835	-12.1427	591581.5	11.00479	0.998348	0.999577	1.00042	1.00165	3.38943
9140	-428.569	-421.301	-7.26823	215366	10.68568	0.997262	0.999299	1.0007	1.00274	2.949578
9150	-436.225	-414.913	-21.3123	804129.3	5.904642	0.998583	0.999638	1.00036	1.00142	4.563203
9160	-440.934	-421.991	-18.9424	699526.7	7.231096	0.998481	0.999611	1.00039	1.00152	4.286543
9170	-436.81	-427.129	-9.68047	699526.7	10.62487	0.998481	0.999611	1.00039	1.00152	3.176915
9180	-434.104	-422.501	-11.6031	686468.1	9.613367	0.998466	0.999608	1.00039	1.00153	3.3888
9190	-445.239	-427.234	-18.0047	992309.6	8.597948	0.998724	0.999674	1.00033	1.00128	4.128734
9200	-434.963	-416.034	-18.929	216253.8	7.709804	0.997268	0.999301	1.0007	1.00273	4.280604
9210	-439.806	-418.027	-21.7795	984966.8	7.490537	0.99872	0.999673	1.00033	1.00128	4.665195
9220	-446.527	-427.03	-19.497	527907.5	7.143754	0.998251	0.999553	1.00045	1.00175	4.362893
9230	-445.87	-430.548	-15.322	277274.6	8.866462	0.997587	0.999382	1.00062	1.00241	3.809531
9240	-433.236	-418.002	-15.2343	754773.5	8.019399	0.998537	0.999626	1.00037	1.00146	3.808918
9250	-452.544	-428.251	-24.2921	81269.03	7.708139	0.995545	0.998858	1.00114	1.00446	4.976413
9260	-437.419	-423.251	-14.1677	735914.1	10.17786	0.998519	0.999621	1.00038	1.00148	3.626746
9270	-428.113	-418.937	-9.17577	588163.2	6.928671	0.998343	0.999576	1.00042	1.00166	2.869291
9280	-433.71	-421.248	-12.4617	483043.6	8.286191	0.998172	0.999532	1.00047	1.00183	3.47557
9290	-434.858	-424.897	-9.9606	621298	11.9182	0.998388	0.999588	1.00041	1.00161	3.152024
9300	-432.691	-421.002	-11.6893	198911.3	12.55192	0.997151	0.999271	1.00073	1.00285	3.256714
9310	-419.876	-414.835	-5.04123	91952.33	10.89593	0.995811	0.998926	1.00107	1.00419	2.743427
9320	-436.26	-425.927	-10.3325	142477.1	11.10421	0.996634	0.999138	1.00086	1.00337	3.221
9330	-432.916	-417.49	-15.4259	136507.1	10.28282	0.996562	0.999119	1.00088	1.00344	3.742971
9340	-443.918	-422.804	-21.1142	544029.1	8.274425	0.998277	0.999559	1.00044	1.00172	4.520826
9350	-439.311	-423.135	-16.1765	502802	6.931972	0.998208	0.999542	1.00046	1.00179	3.88002
9360	-429.044	-419.967	-9.07632	311366.2	9.153544	0.997723	0.999417	1.00058	1.00228	3.116341
9370	-425.711	-415.16	-10.5512	140029.2	12.01865	0.996605	0.99913	1.00087	1.0034	3.196197
9380	-427.022	-414.007	-13.0153	612421.3	6.828755	0.998376	0.999585	1.00041	1.00162	3.406263
9390	-438.503	-419.959	-18.5448	33024.78	8.743175	0.993014	0.998205	1.00178	1.007	4.181831
9400	-439.515	-422.665	-16.8496	73501.73	8.116408	0.995315	0.998799	1.00119	1.00469	4.008905
9410	-445.943	-430.381	-15.5623	539759.8	9.288701	0.99827	0.999558	1.00044	1.00173	3.818423
9420	-435.048	-417.961	-17.0869	248212.3	7.855755	0.99745	0.999347	1.00065	1.00255	4.041647
9430	-435.178	-426.681	-8.49675	816118.2	11.30992	0.998593	0.99964	1.00036	1.00141	3.050022
9440	-448.393	-433.803	-14.5905	464735.2	9.008715	0.998136	0.999523	1.00048	1.00187	3.723325
9450	-439.638	-423.104	-16.5338	491345.1	10.32499	0.998187	0.999536	1.00046	1.00181	3.847254
9460	-430.026	-417.077	-12.9494	828138.7	12.12625	0.998604	0.999643	1.00036	1.0014	3.388078
9470	-439.596	-420.899	-18.6969	923295.1	9.002776	0.998677	0.999662	1.00034	1.00132	4.179622
9480	-437.417	-417.232	-20.1852	910649.9	9.028717	0.998668	0.999659	1.00034	1.00133	4.342398
9490	-434.589	-417.991	-16.5984	103871	8.802264	0.996059	0.99899	1.001	1.00395	3.95654
9500	-433.637	-414.865	-18.7724	290542.2	6.627598	0.997643	0.999397	1.0006	1.00236	4.235495
9510	-427.81	-419.997	-7.81228	711464	11.40793	0.998493	0.999615	1.00038	1.00151	2.987061
9520	-437.415	-423.141	-14.2736	784927.9	7.275392	0.998566	0.999633	1.00037	1.00144	3.645204
9530	-432.987	-419.751	-13.2369	923666.3	11.73943	0.998678	0.999662	1.00034	1.00132	3.439673
9540	-427.519	-412.958	-14.5617	33022.74	9.002474	0.993014	0.998205	1.00178	1.007	3.720304
9550	-424.634	-416.136	-8.49803	953355	9.222222	0.998698	0.999667	1.00033	1.0013	3.055686
9560	-433.264	-419.734	-13.53	485373.9	10.78372	0.998176	0.999533	1.00047	1.00183	3.529565
9570	-430.21	-416.25	-13.9593	991814.5	10.08587	0.998724	0.999674	1.00033	1.00128	3.611278
9580	-434.772	-421.706	-13.0659	474533.3	7.786733	0.998155	0.999528	1.00047	1.00185	3.525451
9590	-437.037	-431.419	-5.618	183901.9	9.696575	0.997037	0.999241	1.00076	1.00297	2.7701
9600	-437.151	-420.168	-16.9823	186975	8.30554	0.997062	0.999248	1.00075	1.00294	4.020564
9610	-431.8	-421.585	-10.2151	486189.1	8.865286	0.998178	0.999534	1.00047	1.00182	3.233521
9620	-433.528	-420.941	-12.587	276986.6	7.918207	0.997586	0.999382	1.00062	1.00242	3.472899
9630	-430.404	-418.23	-12.1743	573530.3	9.96635	0.998322	0.999571	1.00043	1.00168	3.438413
9640	-428.371	-416.241	-12.13	354202.5	8.440131	0.997865	0.999454	1.00054	1.00214	3.441207
9650	-436.561	-424.781	-11.7798	389350.6	7.992285	0.997964	0.999479	1.00052	1.00204	3.376302
9660	-447.533	-429.119	-18.4136	143182.3	5.087074	0.996643	0.99914	1.00086	1.00336	3.792098
9670	-438.141	-423.812	-14.3285	334088.2	6.106684	0.997802	0.999437	1.00056	1.0022	3.443792
9680	-442.693	-425.122	-17.571	19569.65	6.038197	0.990928	0.997665	1.00231	1.0091	3.960478
9690	-438.85	-425.297	-13.5529	619334.8	9.010113	0.998385	0.999587	1.00041	1.00162	3.608131
9700	-447.036	-428.094	-18.9422	593890.8	5.895559	0.998351	0.999578	1.00042	1.00165	4.1599
9710	-436.482	-421.58	-14.9015	83653.75	7.137172	0.995609	0.998874	1.00112	1.0044	3.718958
9720	-443.841	-426.919	-16.9222	264226.1	9.380946	0.997528	0.999367	1.00063	1.00247	3.958635
9730	-447.541	-425.334	-22.2071	299192.9	8.207866	0.997677	0.999405	1.00059	1.00232	4.659785
9740	-442.011	-423.367	-18.6436	898949.3	5.505917	0.99866	0.999657	1.00034	1.00134	4.004394
9750	-426.212	-418.462	-7.75038	106184	10.08719	0.996102	0.999001	1.00099	1.0039	2.995683
9760	-438.093	-419.486	-18.6063	295270.1	8.861771	0.997662	0.999402	1.0006	1.00234	4.180306
9770	-443.874	-434.327	-9.54699	164560.3	9.387297	0.996868	0.999198	1.0008	1.00314	3.172545
9780	-431.108	-418.961	-12.1469	927318.1	10.68875	0.99868	0.999663	1.00034	1.00132	3.405986
9790	-446.466	-429.175	-17.2903	772331.8	10.33595	0.998554	0.99963	1.00037	1.00145	3.91954
9800	-426.788	-420.05	-6.73803	225407.1	12.41453	0.997324	0.999315	1.00068	1.00268	2.866886
9810	-431.251	-419.31	-11.9409	475110.7	8.484283	0.998157	0.999528	1.00047	1.00184	3.420254
9820	-426.126	-415.315	-10.8109	425435.4	10.01937	0.998052	0.999502	1.0005	1.00195	3.300554
9830	-432.224	-418.592	-13.6328	408527.1	8.206478	0.998012	0.999491	1.00051	1.00199	3.6151
9840	-425.511	-415.089	-10.4219	533080.9	8.300937	0.99826	0.999555	1.00044	1.00174	3.230373
9850	-440.088	-424.032	-16.0563	371317.8	8.249512	0.997915	0.999466	1.00053	1.00209	3.909897
9860	-434.332	-423.499	-10.8323	867125.4	9.312764	0.998635	0.999651	1.00035	1.00137	3.309303
9870	-436.488	-421.508	-14.9801	383225.4	8.966691	0.997947	0.999475	1.00052	1.00205	3.767953
9880	-440.734	-422.974	-17.76	954845.5	8.76232	0.998699	0.999667	1.00033	1.0013	4.090928
9890	-441.075	-421.54	-19.5345	816892	7.984886	0.998594	0.99964	1.00036	1.00141	4.346966
9900	-438.063	-418.823	-19.2408	50647.64	8.132644	0.994358	0.998552	1.00144	1.00565	4.30263
9910	-441.215	-420.683	-20.5319	90038.12	6.701201	0.995767	0.998915	1.00108	1.00424	4.503729
9920	-438.797	-423.171	-15.626	991482.5	7.392857	0.998724	0.999674	1.00033	1.00128	3.838532
9930	-437.85	-427.732	-10.1181	914274.1	8.319353	0.998671	0.99966	1.00034	1.00133	3.195054
9940	-438.812	-424.464	-14.3487	281993.7	9.869465	0.997607	0.999388	1.00061	1.00239	3.661782
9950	-448.066	-426.098	-21.9674	847415.7	6.713738	0.99862	0.999647	1.00035	1.00138	4.717953
9960	-434.476	-424.392	-10.0837	4945.326	8.552788	0.981983	0.995326	1.00456	1.01813	3.205146
9970	-430.789	-419.356	-11.4335	659969.4	7.935705	0.998436	0.9996	1.0004	1.00157	3.32862
9980	-430.347	-419.677	-10.6704	548469.8	9.85901	0.998284	0.999561	1.00044	1.00172	3.289241
9990	-430.72	-417.81	-12.9107	902747.4	10.14712	0.998662	0.999658	1.00034	1.00134	3.504624
10000	-429.383	-419.216	-10.1668	976190.1	9.930572	0.998714	0.999671	1.00033	1.00129	3.237412
